,Time,Type,Zone1,Zone2,Zone3
1,1808,Salmon,121.0,-164.0,43.0
2,1808,Clown,-711.0,597.0,114.0
0,1809,Tuna,113.0,-134.0,21.0
1,1809,Salmon,123.0,-166.0,43.0
2,1809,Clown,-711.0,597.0,114.0
0,1810,Tuna,113.0,-134.0,21.0
1,1810,Salmon,123.0,-165.0,42.0
2,1810,Clown,-711.0,597.0,114.0
0,1811,Tuna,114.0,-135.0,21.0
1,1811,Salmon,123.0,-164.0,41.0
2,1811,Clown,-711.0,597.0,114.0
0,1812,Tuna,114.0,-135.0,21.0
1,1812,Salmon,123.0,-164.0,41.0
2,1812,Clown,-711.0,597.0,114.0
0,1813,Tuna,114.0,-135.0,21.0
1,1813,Salmon,124.0,-164.0,40.0
2,1813,Clown,-711.0,597.0,114.0
0,1814,Tuna,114.0,-135.0,21.0
1,1814,Salmon,125.0,-163.0,38.0
2,1814,Clown,-711.0,597.0,114.0
0,1815,Tuna,115.0,-136.0,21.0
1,1815,Salmon,125.0,-165.0,40.0
2,1815,Clown,-708.0,594.0,114.0
0,1816,Tuna,115.0,-136.0,21.0
1,1816,Salmon,124.0,-164.0,40.0
2,1816,Clown,-708.0,594.0,114.0
0,1817,Tuna,116.0,-137.0,21.0
1,1817,Salmon,123.0,-165.0,42.0
2,1817,Clown,-708.0,594.0,114.0
0,1818,Tuna,115.0,-136.0,21.0
1,1818,Salmon,124.0,-167.0,43.0
2,1818,Clown,-708.0,594.0,114.0
0,1819,Tuna,113.0,-134.0,21.0
1,1819,Salmon,124.0,-167.0,43.0
2,1819,Clown,-711.0,597.0,114.0
0,1820,Tuna,113.0,-134.0,21.0
1,1820,Salmon,124.0,-167.0,43.0
2,1820,Clown,-711.0,597.0,114.0
0,1821,Tuna,112.0,-133.0,21.0
1,1821,Salmon,124.0,-165.0,41.0
2,1821,Clown,-711.0,597.0,114.0
0,1822,Tuna,112.0,-133.0,21.0
1,1822,Salmon,125.0,-166.0,41.0
2,1822,Clown,-708.0,594.0,114.0
0,1823,Tuna,112.0,-133.0,21.0
1,1823,Salmon,124.0,-164.0,40.0
2,1823,Clown,-708.0,594.0,114.0
0,1824,Tuna,112.0,-133.0,21.0
1,1824,Salmon,125.0,-165.0,40.0
2,1824,Clown,-702.0,588.0,114.0
0,1825,Tuna,112.0,-134.0,22.0
1,1825,Salmon,125.0,-165.0,40.0
2,1825,Clown,-702.0,588.0,114.0
0,1826,Tuna,112.0,-134.0,22.0
1,1826,Salmon,125.0,-165.0,40.0
2,1826,Clown,-699.0,585.0,114.0
0,1827,Tuna,111.0,-133.0,22.0
1,1827,Salmon,126.0,-166.0,40.0
2,1827,Clown,-699.0,585.0,114.0
0,1828,Tuna,112.0,-134.0,22.0
1,1828,Salmon,126.0,-166.0,40.0
2,1828,Clown,-696.0,582.0,114.0
0,1829,Tuna,113.0,-135.0,22.0
1,1829,Salmon,126.0,-166.0,40.0
2,1829,Clown,-696.0,582.0,114.0
0,1830,Tuna,111.0,-133.0,22.0
1,1830,Salmon,126.0,-166.0,40.0
2,1830,Clown,-696.0,582.0,114.0
0,1831,Tuna,111.0,-133.0,22.0
1,1831,Salmon,127.0,-168.0,41.0
2,1831,Clown,-693.0,579.0,114.0
0,1832,Tuna,111.0,-133.0,22.0
1,1832,Salmon,127.0,-167.0,40.0
2,1832,Clown,-693.0,579.0,114.0
0,1833,Tuna,110.0,-132.0,22.0
1,1833,Salmon,126.0,-166.0,40.0
2,1833,Clown,-690.0,576.0,114.0
0,1834,Tuna,110.0,-132.0,22.0
1,1834,Salmon,126.0,-166.0,40.0
2,1834,Clown,-690.0,576.0,114.0
0,1835,Tuna,110.0,-132.0,22.0
1,1835,Salmon,127.0,-168.0,41.0
2,1835,Clown,-693.0,579.0,114.0
0,1836,Tuna,110.0,-132.0,22.0
1,1836,Salmon,126.0,-167.0,41.0
2,1836,Clown,-696.0,582.0,114.0
0,1837,Tuna,110.0,-132.0,22.0
1,1837,Salmon,126.0,-168.0,42.0
2,1837,Clown,-696.0,582.0,114.0
0,1838,Tuna,112.0,-134.0,22.0
1,1838,Salmon,126.0,-168.0,42.0
2,1838,Clown,-693.0,579.0,114.0
0,1839,Tuna,112.0,-134.0,22.0
1,1839,Salmon,126.0,-168.0,42.0
2,1839,Clown,-696.0,582.0,114.0
0,1840,Tuna,112.0,-134.0,22.0
1,1840,Salmon,126.0,-168.0,42.0
2,1840,Clown,-696.0,582.0,114.0
0,1841,Tuna,112.0,-134.0,22.0
1,1841,Salmon,126.0,-167.0,41.0
2,1841,Clown,-696.0,582.0,114.0
0,1842,Tuna,112.0,-134.0,22.0
1,1842,Salmon,127.0,-168.0,41.0
2,1842,Clown,-699.0,585.0,114.0
0,1843,Tuna,112.0,-134.0,22.0
1,1843,Salmon,128.0,-168.0,40.0
2,1843,Clown,-699.0,585.0,114.0
0,1844,Tuna,112.0,-134.0,22.0
1,1844,Salmon,130.0,-170.0,40.0
2,1844,Clown,-699.0,585.0,114.0
0,1845,Tuna,112.0,-134.0,22.0
1,1845,Salmon,130.0,-171.0,41.0
2,1845,Clown,-699.0,585.0,114.0
0,1846,Tuna,112.0,-134.0,22.0
1,1846,Salmon,130.0,-171.0,41.0
2,1846,Clown,-699.0,585.0,114.0
0,1847,Tuna,112.0,-134.0,22.0
1,1847,Salmon,130.0,-171.0,41.0
2,1847,Clown,-699.0,585.0,114.0
0,1848,Tuna,112.0,-134.0,22.0
1,1848,Salmon,131.0,-172.0,41.0
2,1848,Clown,-702.0,588.0,114.0
0,1849,Tuna,112.0,-133.0,21.0
1,1849,Salmon,132.0,-172.0,40.0
2,1849,Clown,-702.0,588.0,114.0
0,1850,Tuna,113.0,-134.0,21.0
1,1850,Salmon,130.0,-170.0,40.0
2,1850,Clown,-702.0,588.0,114.0
0,1851,Tuna,113.0,-134.0,21.0
1,1851,Salmon,131.0,-171.0,40.0
2,1851,Clown,-702.0,588.0,114.0
0,1852,Tuna,114.0,-135.0,21.0
1,1852,Salmon,131.0,-171.0,40.0
2,1852,Clown,-702.0,588.0,114.0
0,1853,Tuna,115.0,-136.0,21.0
1,1853,Salmon,130.0,-170.0,40.0
2,1853,Clown,-702.0,588.0,114.0
0,1854,Tuna,115.0,-136.0,21.0
1,1854,Salmon,131.0,-171.0,40.0
2,1854,Clown,-702.0,588.0,114.0
0,1855,Tuna,115.0,-136.0,21.0
1,1855,Salmon,131.0,-170.0,39.0
2,1855,Clown,-702.0,588.0,114.0
0,1856,Tuna,115.0,-136.0,21.0
1,1856,Salmon,131.0,-170.0,39.0
2,1856,Clown,-702.0,588.0,114.0
0,1857,Tuna,115.0,-136.0,21.0
1,1857,Salmon,133.0,-172.0,39.0
2,1857,Clown,-702.0,588.0,114.0
0,1858,Tuna,115.0,-136.0,21.0
1,1858,Salmon,133.0,-172.0,39.0
2,1858,Clown,-702.0,588.0,114.0
0,1859,Tuna,116.0,-137.0,21.0
1,1859,Salmon,134.0,-172.0,38.0
2,1859,Clown,-708.0,594.0,114.0
0,1860,Tuna,117.0,-138.0,21.0
1,1860,Salmon,134.0,-171.0,37.0
2,1860,Clown,-708.0,594.0,114.0
0,1861,Tuna,117.0,-138.0,21.0
1,1861,Salmon,133.0,-171.0,38.0
2,1861,Clown,-714.0,600.0,114.0
0,1862,Tuna,117.0,-138.0,21.0
1,1862,Salmon,133.0,-171.0,38.0
2,1862,Clown,-714.0,600.0,114.0
0,1863,Tuna,117.0,-138.0,21.0
1,1863,Salmon,132.0,-169.0,37.0
2,1863,Clown,-717.0,603.0,114.0
0,1864,Tuna,117.0,-138.0,21.0
1,1864,Salmon,134.0,-171.0,37.0
2,1864,Clown,-720.0,606.0,114.0
0,1865,Tuna,117.0,-138.0,21.0
1,1865,Salmon,133.0,-171.0,38.0
2,1865,Clown,-720.0,606.0,114.0
0,1866,Tuna,117.0,-138.0,21.0
1,1866,Salmon,135.0,-173.0,38.0
2,1866,Clown,-720.0,606.0,114.0
0,1867,Tuna,117.0,-138.0,21.0
1,1867,Salmon,135.0,-174.0,39.0
2,1867,Clown,-723.0,609.0,114.0
0,1868,Tuna,118.0,-139.0,21.0
1,1868,Salmon,137.0,-175.0,38.0
2,1868,Clown,-723.0,609.0,114.0
0,1869,Tuna,118.0,-139.0,21.0
1,1869,Salmon,137.0,-175.0,38.0
2,1869,Clown,-726.0,612.0,114.0
0,1870,Tuna,118.0,-139.0,21.0
1,1870,Salmon,135.0,-175.0,40.0
2,1870,Clown,-726.0,612.0,114.0
0,1871,Tuna,119.0,-140.0,21.0
1,1871,Salmon,135.0,-174.0,39.0
2,1871,Clown,-723.0,609.0,114.0
0,1872,Tuna,119.0,-139.0,20.0
1,1872,Salmon,136.0,-175.0,39.0
2,1872,Clown,-723.0,609.0,114.0
0,1873,Tuna,119.0,-139.0,20.0
1,1873,Salmon,135.0,-174.0,39.0
2,1873,Clown,-723.0,609.0,114.0
0,1874,Tuna,119.0,-138.0,19.0
1,1874,Salmon,135.0,-175.0,40.0
2,1874,Clown,-726.0,612.0,114.0
0,1875,Tuna,118.0,-138.0,20.0
1,1875,Salmon,133.0,-173.0,40.0
2,1875,Clown,-726.0,612.0,114.0
0,1876,Tuna,118.0,-138.0,20.0
1,1876,Salmon,133.0,-172.0,39.0
2,1876,Clown,-726.0,612.0,114.0
0,1877,Tuna,118.0,-138.0,20.0
1,1877,Salmon,134.0,-172.0,38.0
2,1877,Clown,-720.0,606.0,114.0
0,1878,Tuna,118.0,-138.0,20.0
1,1878,Salmon,132.0,-171.0,39.0
2,1878,Clown,-723.0,609.0,114.0
0,1879,Tuna,117.0,-137.0,20.0
1,1879,Salmon,132.0,-172.0,40.0
2,1879,Clown,-723.0,609.0,114.0
0,1880,Tuna,117.0,-137.0,20.0
1,1880,Salmon,131.0,-171.0,40.0
2,1880,Clown,-723.0,609.0,114.0
0,1881,Tuna,117.0,-138.0,21.0
1,1881,Salmon,131.0,-171.0,40.0
2,1881,Clown,-723.0,609.0,114.0
0,1882,Tuna,117.0,-138.0,21.0
1,1882,Salmon,131.0,-172.0,41.0
2,1882,Clown,-720.0,606.0,114.0
0,1883,Tuna,117.0,-138.0,21.0
1,1883,Salmon,130.0,-171.0,41.0
2,1883,Clown,-723.0,609.0,114.0
0,1884,Tuna,118.0,-139.0,21.0
1,1884,Salmon,128.0,-168.0,40.0
2,1884,Clown,-723.0,609.0,114.0
0,1885,Tuna,118.0,-139.0,21.0
1,1885,Salmon,127.0,-167.0,40.0
2,1885,Clown,-720.0,606.0,114.0
0,1886,Tuna,119.0,-140.0,21.0
1,1886,Salmon,127.0,-168.0,41.0
2,1886,Clown,-723.0,609.0,114.0
0,1887,Tuna,120.0,-141.0,21.0
1,1887,Salmon,126.0,-168.0,42.0
2,1887,Clown,-723.0,609.0,114.0
0,1888,Tuna,120.0,-141.0,21.0
1,1888,Salmon,127.0,-170.0,43.0
2,1888,Clown,-720.0,606.0,114.0
0,1889,Tuna,121.0,-142.0,21.0
1,1889,Salmon,128.0,-171.0,43.0
2,1889,Clown,-717.0,603.0,114.0
0,1890,Tuna,121.0,-143.0,22.0
1,1890,Salmon,129.0,-172.0,43.0
2,1890,Clown,-717.0,603.0,114.0
0,1891,Tuna,121.0,-143.0,22.0
1,1891,Salmon,128.0,-171.0,43.0
2,1891,Clown,-717.0,603.0,114.0
0,1892,Tuna,120.0,-142.0,22.0
1,1892,Salmon,129.0,-172.0,43.0
2,1892,Clown,-717.0,603.0,114.0
0,1893,Tuna,120.0,-142.0,22.0
1,1893,Salmon,129.0,-173.0,44.0
2,1893,Clown,-717.0,603.0,114.0
0,1894,Tuna,120.0,-142.0,22.0
1,1894,Salmon,129.0,-174.0,45.0
2,1894,Clown,-717.0,603.0,114.0
0,1895,Tuna,120.0,-142.0,22.0
1,1895,Salmon,130.0,-173.0,43.0
2,1895,Clown,-714.0,600.0,114.0
0,1896,Tuna,120.0,-142.0,22.0
1,1896,Salmon,129.0,-172.0,43.0
2,1896,Clown,-714.0,600.0,114.0
0,1897,Tuna,120.0,-142.0,22.0
1,1897,Salmon,128.0,-171.0,43.0
2,1897,Clown,-714.0,600.0,114.0
0,1898,Tuna,120.0,-141.0,21.0
1,1898,Salmon,130.0,-174.0,44.0
2,1898,Clown,-714.0,600.0,114.0
0,1899,Tuna,120.0,-141.0,21.0
1,1899,Salmon,130.0,-174.0,44.0
2,1899,Clown,-717.0,600.0,117.0
0,1900,Tuna,120.0,-141.0,21.0
1,1900,Salmon,129.0,-173.0,44.0
2,1900,Clown,-714.0,597.0,117.0
0,1901,Tuna,120.0,-141.0,21.0
1,1901,Salmon,129.0,-173.0,44.0
2,1901,Clown,-717.0,600.0,117.0
0,1902,Tuna,120.0,-141.0,21.0
1,1902,Salmon,129.0,-173.0,44.0
2,1902,Clown,-717.0,600.0,117.0
0,1903,Tuna,120.0,-141.0,21.0
1,1903,Salmon,129.0,-172.0,43.0
2,1903,Clown,-714.0,597.0,117.0
0,1904,Tuna,120.0,-141.0,21.0
1,1904,Salmon,129.0,-172.0,43.0
2,1904,Clown,-714.0,597.0,117.0
0,1905,Tuna,120.0,-141.0,21.0
1,1905,Salmon,130.0,-173.0,43.0
2,1905,Clown,-714.0,597.0,117.0
0,1906,Tuna,121.0,-142.0,21.0
1,1906,Salmon,132.0,-174.0,42.0
2,1906,Clown,-714.0,597.0,117.0
0,1907,Tuna,121.0,-142.0,21.0
1,1907,Salmon,132.0,-174.0,42.0
2,1907,Clown,-714.0,597.0,117.0
0,1908,Tuna,121.0,-143.0,22.0
1,1908,Salmon,133.0,-174.0,41.0
2,1908,Clown,-714.0,597.0,117.0
0,1909,Tuna,120.0,-142.0,22.0
1,1909,Salmon,132.0,-173.0,41.0
2,1909,Clown,-714.0,597.0,117.0
0,1910,Tuna,120.0,-141.0,21.0
1,1910,Salmon,132.0,-173.0,41.0
2,1910,Clown,-714.0,597.0,117.0
0,1911,Tuna,120.0,-141.0,21.0
1,1911,Salmon,135.0,-176.0,41.0
2,1911,Clown,-717.0,597.0,120.0
0,1912,Tuna,120.0,-140.0,20.0
1,1912,Salmon,136.0,-177.0,41.0
2,1912,Clown,-717.0,597.0,120.0
0,1913,Tuna,119.0,-139.0,20.0
1,1913,Salmon,136.0,-177.0,41.0
2,1913,Clown,-720.0,600.0,120.0
0,1914,Tuna,120.0,-140.0,20.0
1,1914,Salmon,136.0,-177.0,41.0
2,1914,Clown,-720.0,597.0,123.0
0,1915,Tuna,120.0,-141.0,21.0
1,1915,Salmon,136.0,-176.0,40.0
2,1915,Clown,-720.0,597.0,123.0
0,1916,Tuna,120.0,-141.0,21.0
1,1916,Salmon,136.0,-176.0,40.0
2,1916,Clown,-720.0,597.0,123.0
0,1917,Tuna,120.0,-141.0,21.0
1,1917,Salmon,136.0,-177.0,41.0
2,1917,Clown,-720.0,597.0,123.0
0,1918,Tuna,120.0,-141.0,21.0
1,1918,Salmon,136.0,-177.0,41.0
2,1918,Clown,-720.0,597.0,123.0
0,1919,Tuna,120.0,-141.0,21.0
1,1919,Salmon,136.0,-176.0,40.0
2,1919,Clown,-717.0,594.0,123.0
0,1920,Tuna,120.0,-141.0,21.0
1,1920,Salmon,137.0,-177.0,40.0
2,1920,Clown,-717.0,597.0,120.0
0,1921,Tuna,120.0,-141.0,21.0
1,1921,Salmon,137.0,-177.0,40.0
2,1921,Clown,-720.0,600.0,120.0
0,1922,Tuna,120.0,-140.0,20.0
1,1922,Salmon,137.0,-178.0,41.0
2,1922,Clown,-720.0,600.0,120.0
0,1923,Tuna,120.0,-140.0,20.0
1,1923,Salmon,139.0,-179.0,40.0
2,1923,Clown,-720.0,600.0,120.0
0,1924,Tuna,120.0,-140.0,20.0
1,1924,Salmon,139.0,-178.0,39.0
2,1924,Clown,-720.0,603.0,117.0
0,1925,Tuna,120.0,-140.0,20.0
1,1925,Salmon,139.0,-179.0,40.0
2,1925,Clown,-720.0,603.0,117.0
0,1926,Tuna,120.0,-140.0,20.0
1,1926,Salmon,140.0,-180.0,40.0
2,1926,Clown,-720.0,603.0,117.0
0,1927,Tuna,120.0,-140.0,20.0
1,1927,Salmon,140.0,-180.0,40.0
2,1927,Clown,-720.0,603.0,117.0
0,1928,Tuna,120.0,-140.0,20.0
1,1928,Salmon,140.0,-179.0,39.0
2,1928,Clown,-720.0,603.0,117.0
0,1929,Tuna,119.0,-140.0,21.0
1,1929,Salmon,141.0,-179.0,38.0
2,1929,Clown,-720.0,603.0,117.0
0,1930,Tuna,119.0,-140.0,21.0
1,1930,Salmon,141.0,-179.0,38.0
2,1930,Clown,-720.0,600.0,120.0
0,1931,Tuna,119.0,-140.0,21.0
1,1931,Salmon,141.0,-179.0,38.0
2,1931,Clown,-720.0,600.0,120.0
0,1932,Tuna,120.0,-141.0,21.0
1,1932,Salmon,141.0,-177.0,36.0
2,1932,Clown,-720.0,600.0,120.0
0,1933,Tuna,120.0,-141.0,21.0
1,1933,Salmon,141.0,-178.0,37.0
2,1933,Clown,-720.0,600.0,120.0
0,1934,Tuna,120.0,-141.0,21.0
1,1934,Salmon,141.0,-178.0,37.0
2,1934,Clown,-723.0,603.0,120.0
0,1935,Tuna,120.0,-141.0,21.0
1,1935,Salmon,142.0,-179.0,37.0
2,1935,Clown,-723.0,603.0,120.0
0,1936,Tuna,120.0,-141.0,21.0
1,1936,Salmon,141.0,-178.0,37.0
2,1936,Clown,-723.0,603.0,120.0
0,1937,Tuna,120.0,-141.0,21.0
1,1937,Salmon,142.0,-181.0,39.0
2,1937,Clown,-726.0,606.0,120.0
0,1938,Tuna,120.0,-142.0,22.0
1,1938,Salmon,142.0,-180.0,38.0
2,1938,Clown,-726.0,606.0,120.0
0,1939,Tuna,121.0,-143.0,22.0
1,1939,Salmon,141.0,-179.0,38.0
2,1939,Clown,-726.0,606.0,120.0
0,1940,Tuna,121.0,-143.0,22.0
1,1940,Salmon,142.0,-180.0,38.0
2,1940,Clown,-732.0,612.0,120.0
0,1941,Tuna,121.0,-143.0,22.0
1,1941,Salmon,143.0,-181.0,38.0
2,1941,Clown,-732.0,612.0,120.0
0,1942,Tuna,121.0,-144.0,23.0
1,1942,Salmon,143.0,-181.0,38.0
2,1942,Clown,-732.0,612.0,120.0
0,1943,Tuna,121.0,-145.0,24.0
1,1943,Salmon,144.0,-181.0,37.0
2,1943,Clown,-732.0,612.0,120.0
0,1944,Tuna,121.0,-145.0,24.0
1,1944,Salmon,145.0,-182.0,37.0
2,1944,Clown,-732.0,612.0,120.0
0,1945,Tuna,121.0,-145.0,24.0
1,1945,Salmon,146.0,-183.0,37.0
2,1945,Clown,-732.0,612.0,120.0
0,1946,Tuna,121.0,-145.0,24.0
1,1946,Salmon,146.0,-183.0,37.0
2,1946,Clown,-732.0,612.0,120.0
0,1947,Tuna,123.0,-147.0,24.0
1,1947,Salmon,146.0,-183.0,37.0
2,1947,Clown,-732.0,612.0,120.0
0,1948,Tuna,124.0,-148.0,24.0
1,1948,Salmon,146.0,-182.0,36.0
2,1948,Clown,-732.0,612.0,120.0
0,1949,Tuna,125.0,-149.0,24.0
1,1949,Salmon,146.0,-181.0,35.0
2,1949,Clown,-732.0,612.0,120.0
0,1950,Tuna,125.0,-149.0,24.0
1,1950,Salmon,147.0,-181.0,34.0
2,1950,Clown,-735.0,615.0,120.0
0,1951,Tuna,125.0,-149.0,24.0
1,1951,Salmon,147.0,-181.0,34.0
2,1951,Clown,-738.0,618.0,120.0
0,1952,Tuna,125.0,-149.0,24.0
1,1952,Salmon,146.0,-179.0,33.0
2,1952,Clown,-735.0,615.0,120.0
0,1953,Tuna,125.0,-149.0,24.0
1,1953,Salmon,146.0,-178.0,32.0
2,1953,Clown,-735.0,615.0,120.0
0,1954,Tuna,125.0,-148.0,23.0
1,1954,Salmon,147.0,-180.0,33.0
2,1954,Clown,-735.0,615.0,120.0
0,1955,Tuna,125.0,-148.0,23.0
1,1955,Salmon,147.0,-180.0,33.0
2,1955,Clown,-729.0,609.0,120.0
0,1956,Tuna,125.0,-148.0,23.0
1,1956,Salmon,147.0,-180.0,33.0
2,1956,Clown,-729.0,609.0,120.0
0,1957,Tuna,125.0,-148.0,23.0
1,1957,Salmon,149.0,-183.0,34.0
2,1957,Clown,-729.0,609.0,120.0
0,1958,Tuna,125.0,-148.0,23.0
1,1958,Salmon,149.0,-184.0,35.0
2,1958,Clown,-729.0,609.0,120.0
0,1959,Tuna,126.0,-149.0,23.0
1,1959,Salmon,149.0,-184.0,35.0
2,1959,Clown,-729.0,609.0,120.0
0,1960,Tuna,126.0,-149.0,23.0
1,1960,Salmon,149.0,-184.0,35.0
2,1960,Clown,-729.0,609.0,120.0
0,1961,Tuna,126.0,-149.0,23.0
1,1961,Salmon,150.0,-185.0,35.0
2,1961,Clown,-729.0,609.0,120.0
0,1962,Tuna,126.0,-149.0,23.0
1,1962,Salmon,150.0,-185.0,35.0
2,1962,Clown,-729.0,609.0,120.0
0,1963,Tuna,126.0,-149.0,23.0
1,1963,Salmon,149.0,-184.0,35.0
2,1963,Clown,-726.0,606.0,120.0
0,1964,Tuna,127.0,-150.0,23.0
1,1964,Salmon,149.0,-184.0,35.0
2,1964,Clown,-726.0,606.0,120.0
0,1965,Tuna,127.0,-150.0,23.0
1,1965,Salmon,150.0,-184.0,34.0
2,1965,Clown,-726.0,606.0,120.0
0,1966,Tuna,127.0,-150.0,23.0
1,1966,Salmon,150.0,-184.0,34.0
2,1966,Clown,-726.0,606.0,120.0
0,1967,Tuna,127.0,-150.0,23.0
1,1967,Salmon,150.0,-184.0,34.0
2,1967,Clown,-729.0,609.0,120.0
0,1968,Tuna,128.0,-151.0,23.0
1,1968,Salmon,152.0,-186.0,34.0
2,1968,Clown,-729.0,609.0,120.0
0,1969,Tuna,128.0,-151.0,23.0
1,1969,Salmon,152.0,-186.0,34.0
2,1969,Clown,-729.0,609.0,120.0
0,1970,Tuna,128.0,-151.0,23.0
1,1970,Salmon,151.0,-185.0,34.0
2,1970,Clown,-729.0,609.0,120.0
0,1971,Tuna,129.0,-152.0,23.0
1,1971,Salmon,152.0,-186.0,34.0
2,1971,Clown,-729.0,609.0,120.0
0,1972,Tuna,129.0,-152.0,23.0
1,1972,Salmon,152.0,-186.0,34.0
2,1972,Clown,-732.0,612.0,120.0
0,1973,Tuna,129.0,-152.0,23.0
1,1973,Salmon,152.0,-186.0,34.0
2,1973,Clown,-732.0,612.0,120.0
0,1974,Tuna,129.0,-152.0,23.0
1,1974,Salmon,153.0,-187.0,34.0
2,1974,Clown,-732.0,612.0,120.0
0,1975,Tuna,129.0,-152.0,23.0
1,1975,Salmon,153.0,-187.0,34.0
2,1975,Clown,-732.0,612.0,120.0
0,1976,Tuna,129.0,-152.0,23.0
1,1976,Salmon,152.0,-187.0,35.0
2,1976,Clown,-732.0,612.0,120.0
0,1977,Tuna,129.0,-152.0,23.0
1,1977,Salmon,152.0,-188.0,36.0
2,1977,Clown,-732.0,612.0,120.0
0,1978,Tuna,129.0,-152.0,23.0
1,1978,Salmon,152.0,-189.0,37.0
2,1978,Clown,-732.0,612.0,120.0
0,1979,Tuna,129.0,-152.0,23.0
1,1979,Salmon,152.0,-188.0,36.0
2,1979,Clown,-732.0,612.0,120.0
0,1980,Tuna,130.0,-153.0,23.0
1,1980,Salmon,153.0,-189.0,36.0
2,1980,Clown,-732.0,612.0,120.0
0,1981,Tuna,130.0,-153.0,23.0
1,1981,Salmon,153.0,-189.0,36.0
2,1981,Clown,-732.0,612.0,120.0
0,1982,Tuna,130.0,-153.0,23.0
1,1982,Salmon,152.0,-189.0,37.0
2,1982,Clown,-732.0,612.0,120.0
0,1983,Tuna,130.0,-153.0,23.0
1,1983,Salmon,152.0,-189.0,37.0
2,1983,Clown,-735.0,615.0,120.0
0,1984,Tuna,130.0,-153.0,23.0
1,1984,Salmon,152.0,-189.0,37.0
2,1984,Clown,-738.0,621.0,117.0
0,1985,Tuna,130.0,-154.0,24.0
1,1985,Salmon,152.0,-188.0,36.0
2,1985,Clown,-741.0,624.0,117.0
0,1986,Tuna,130.0,-154.0,24.0
1,1986,Salmon,152.0,-188.0,36.0
2,1986,Clown,-744.0,630.0,114.0
0,1987,Tuna,130.0,-154.0,24.0
1,1987,Salmon,152.0,-188.0,36.0
2,1987,Clown,-744.0,630.0,114.0
0,1988,Tuna,130.0,-154.0,24.0
1,1988,Salmon,152.0,-188.0,36.0
2,1988,Clown,-744.0,630.0,114.0
0,1989,Tuna,130.0,-153.0,23.0
1,1989,Salmon,150.0,-186.0,36.0
2,1989,Clown,-744.0,630.0,114.0
0,1990,Tuna,130.0,-153.0,23.0
1,1990,Salmon,150.0,-186.0,36.0
2,1990,Clown,-744.0,627.0,117.0
0,1991,Tuna,130.0,-153.0,23.0
1,1991,Salmon,151.0,-188.0,37.0
2,1991,Clown,-744.0,627.0,117.0
0,1992,Tuna,130.0,-153.0,23.0
1,1992,Salmon,150.0,-187.0,37.0
2,1992,Clown,-744.0,627.0,117.0
0,1993,Tuna,130.0,-153.0,23.0
1,1993,Salmon,152.0,-190.0,38.0
2,1993,Clown,-744.0,627.0,117.0
0,1994,Tuna,130.0,-153.0,23.0
1,1994,Salmon,151.0,-189.0,38.0
2,1994,Clown,-744.0,627.0,117.0
0,1995,Tuna,130.0,-153.0,23.0
1,1995,Salmon,151.0,-189.0,38.0
2,1995,Clown,-744.0,627.0,117.0
0,1996,Tuna,130.0,-153.0,23.0
1,1996,Salmon,151.0,-190.0,39.0
2,1996,Clown,-744.0,627.0,117.0
0,1997,Tuna,130.0,-153.0,23.0
1,1997,Salmon,151.0,-190.0,39.0
2,1997,Clown,-744.0,627.0,117.0
0,1998,Tuna,131.0,-154.0,23.0
1,1998,Salmon,150.0,-189.0,39.0
2,1998,Clown,-744.0,627.0,117.0
0,1999,Tuna,131.0,-154.0,23.0
1,1999,Salmon,151.0,-190.0,39.0
2,1999,Clown,-747.0,630.0,117.0
0,2000,Tuna,131.0,-154.0,23.0
1,2000,Salmon,151.0,-190.0,39.0
2,2000,Clown,-747.0,630.0,117.0
0,2001,Tuna,131.0,-154.0,23.0
1,2001,Salmon,151.0,-189.0,38.0
2,2001,Clown,-747.0,630.0,117.0
0,2002,Tuna,131.0,-154.0,23.0
1,2002,Salmon,149.0,-186.0,37.0
2,2002,Clown,-750.0,633.0,117.0
0,2003,Tuna,132.0,-155.0,23.0
1,2003,Salmon,148.0,-185.0,37.0
2,2003,Clown,-750.0,630.0,120.0
0,2004,Tuna,132.0,-157.0,25.0
1,2004,Salmon,149.0,-187.0,38.0
2,2004,Clown,-756.0,636.0,120.0
0,2005,Tuna,130.0,-155.0,25.0
1,2005,Salmon,150.0,-188.0,38.0
2,2005,Clown,-756.0,636.0,120.0
0,2006,Tuna,130.0,-155.0,25.0
1,2006,Salmon,150.0,-188.0,38.0
2,2006,Clown,-759.0,636.0,123.0
0,2007,Tuna,130.0,-155.0,25.0
1,2007,Salmon,149.0,-186.0,37.0
2,2007,Clown,-762.0,639.0,123.0
0,2008,Tuna,130.0,-155.0,25.0
1,2008,Salmon,149.0,-186.0,37.0
2,2008,Clown,-762.0,639.0,123.0
0,2009,Tuna,130.0,-155.0,25.0
1,2009,Salmon,149.0,-186.0,37.0
2,2009,Clown,-762.0,639.0,123.0
0,2010,Tuna,131.0,-156.0,25.0
1,2010,Salmon,149.0,-185.0,36.0
2,2010,Clown,-759.0,636.0,123.0
0,2011,Tuna,131.0,-156.0,25.0
1,2011,Salmon,150.0,-185.0,35.0
2,2011,Clown,-759.0,636.0,123.0
0,2012,Tuna,131.0,-156.0,25.0
1,2012,Salmon,150.0,-185.0,35.0
2,2012,Clown,-762.0,639.0,123.0
0,2013,Tuna,131.0,-156.0,25.0
1,2013,Salmon,151.0,-187.0,36.0
